,Stop ID,Stop Name,Lat,Lon,Stop Code
0,150DALE:1,U.S. 150 & Dale (NE Corner),40.114512,-88.180673,MTD5437
1,150DALE:3,U.S. 150 & Dale (South Side),40.114503,-88.180848,MTD5437
2,150DOD:5,U.S. 150 & Dodson (NE Far Side),40.114158,-88.173105,MTD2634
3,150UNI:4,U.S. 150 & University (NW Corner),40.116542,-88.18384,MTD6741
4,150UNI:8,U.S. 150 & University (NW Far Side),40.116033,-88.184178,MTD6741
5,1STARY:4,First & Armory (NW Corner),40.105503,-88.238705,MTD6236
6,1STARY:5,First & Armory (NE Far Side),40.10558,-88.238598,MTD6236
7,1STDAN:1,First & Daniel (NE Corner),40.107958,-88.23854,MTD4361
8,1STDAN:4,First & Daniel (NW Corner),40.108021,-88.238745,MTD4361
9,1STDAN:5,First & Daniel (NE Far Side),40.108166,-88.238626,MTD4361
10,1STDAN:6,First & Daniel (SE Far Side),40.107878,-88.238347,MTD4361
11,1STGRG:1,First & Gregory (NE Corner),40.10415,-88.238512,MTD5747
12,1STGRG:2,First & Gregory (SE Corner),40.103915,-88.238592,MTD5747
13,1STGRG:4,First & Gregory (NW Corner),40.104208,-88.238682,MTD5747
14,1STGTY:2,First & Gerty (SE Corner),40.087085,-88.238135,MTD4241
15,1STGTY:4,First & Gerty (NW Corner),40.087378,-88.238263,MTD4241
16,1STGTY:7,First & Gerty (SW Far Side),40.086967,-88.238265,MTD4241
17,1STHZLWD:2,First & Hazelwood (SE Corner),40.090728,-88.238153,MTD0342
18,1STHZLWD:4,First & Hazelwood (NW Corner),40.090917,-88.23829,MTD0342
19,1STIHOTEL:1,First at iHotel,40.092968,-88.238352,MTD1593
20,1STIHOTEL:2,First at iHotel,40.093201,-88.238256,MTD1593
21,1STLAKEPKN:2,First & Lake Park North (East Side),40.064809,-88.238284,MTD5117
22,1STLAKEPKN:4,First & Lake Park North (NW Corner),40.065039,-88.238444,MTD5117
23,1STLAKEPKS:2,First & Lake Park South (East Side),40.061609,-88.238277,MTD7209
24,1STLAKEPKS:4,First & Lake Park South (NW Corner),40.061776,-88.238373,MTD7209
25,1STSMR:1,First & St. Mary's (NE Corner),40.094535,-88.238312,MTD1333
26,1STSMR:2,First & St. Mary's (SE Corner),40.094343,-88.238467,MTD1333
27,1STSMR:3,First & St. Mary's (SW Corner),40.094472,-88.238642,MTD1333
28,1STSMR:4,First & St. Mary's (NW Corner),40.094647,-88.238638,MTD1333
29,1STSMR:5,First & St. Mary's (NE Far Side),40.094833,-88.238503,MTD1333
30,1STSPFLD:2,First & Springfield (SE Corner),40.112407,-88.238683,MTD8024
31,1STSPFLD:4,First & Springfield (NW Corner),40.112723,-88.238787,MTD8024
32,1STSTDM:2,First & Stadium (SE Corner),40.10257,-88.238592,MTD1756
33,1STSTDM:3,First & Stadium (SW Corner),40.102675,-88.238778,MTD1756
34,1STSTDM:4,First & Stadium (NW Corner),40.102803,-88.238675,MTD1756
35,1STWDSR:4,First & Windsor (NW Corner),40.083533,-88.238388,MTD5610
36,2NDCHCH:2,Second & Church (SE Corner),40.118243,-88.237045,MTD6161
37,2NDCHCH:4,Second & Church (NW Corner),40.118453,-88.237138,MTD6161
38,2NDPK:2,Second & Park (SE Corner),40.117212,-88.237007,MTD2735
39,2NDPK:4,Second & Park (NW Corner),40.117463,-88.237132,MTD2735
40,3RDDAN:3,Third & Daniel (SW Corner),40.107898,-88.235562,MTD4505
41,3RDDAN:8,Third & Daniel (NW Far Side),40.10799,-88.235558,MTD4505
42,4THARY:2,Fourth & Armory (SE Corner),40.105292,-88.233395,MTD5576
43,4THBIELFELDT:1,Fourth at Bielfeldt (West),40.096113,-88.23364,MTD8013
44,4THBIELFELDT:2,Fourth at Bielfeldt (East),40.096344,-88.233224,MTD8013
45,4THBRAD:1,Fourth & Bradley (NE Corner),40.127297,-88.2337,MTD2872
46,4THCHAL:1,4th & Chalmers (NE Corner),40.106838,-88.233322,MTD4752
47,4THCHAL:4,Fourth & Chalmers (NW Corner),40.106745,-88.23351,MTD4752
48,4THGRG:2,Fourth & Gregory (SE Corner),40.104095,-88.233226,MTD1411
49,4THGRG:7,Fourth & Gregory (SW Far Side),40.103817,-88.2335,MTD1411
50,4THKBY:2,Fourth & Kirby (SE Corner),40.097897,-88.233248,MTD6675
51,4THKBY:4,Fourth & Kirby (NW Corner),40.098844,-88.233472,MTD6675
52,4THKBY:5,Fourth & Kirby (NE Far Side),40.098817,-88.23326,MTD6675
53,4THPA:2,Fourth & Pennsylvania (SE Corner),40.100414,-88.233292,MTD6735
54,4THPA:4,Fourth & Pennsylvania (NW Corner),40.100552,-88.233452,MTD6735
55,4THPDY:1,Fourth & Peabody (NE Corner),40.101505,-88.233258,MTD3014
56,4THPDY:2,Fourth & Peabody (SE Corner),40.10133,-88.233307,MTD3014
57,4THPDY:3,Fourth & Peabody (SW Corner),40.101425,-88.233553,MTD3014
58,4THPDY:4,Fourth & Peabody (NW Corner),40.101603,-88.233468,MTD3014
59,4THPDY:5,Fourth & Peabody (NE Far Side),40.101847,-88.233323,MTD3014
60,4THSMR:4,Fourth & St. Mary's (NW Corner),40.094688,-88.233327,MTD7424
61,4THSMR:5,Fourth & St. Mary's (NE Far Side),40.094883,-88.233193,MTD7424
62,5THARY:3,Fifth & Armory (SW Corner),40.105381,-88.232076,MTD9345
63,5THARY:8,Fifth & Armory (NW Far Side),40.105465,-88.232198,MTD9345
64,5THBRD:2,Fifth & Beardsley (SE Corner),40.126168,-88.232085,MTD2054
65,5THBRD:4,Fifth & Beardsley (NW Corner),40.126377,-88.232177,MTD2054
66,5THCHAL:1,5th & Chalmers (NE Corner),40.106857,-88.231857,MTD7555
67,5THCLMBA:2,Fifth & Columbia (SE Corner),40.121088,-88.232068,MTD2036
68,5THCLMBA:4,Fifth & Columbia (NW Corner),40.121308,-88.232153,MTD2036
69,5THERKA:2,Fifth & Eureka (SE Corner),40.125082,-88.232077,MTD1232
70,5THERKA:4,Fifth & Eureka (NW Corner),40.125265,-88.232165,MTD1232
71,5THGRV:2,Fifth & Grove (SE Corner),40.123022,-88.232075,MTD2337
72,5THGRV:4,Fifth & Grove (NW Corner),40.123243,-88.232132,MTD2337
73,5THWASH:3,5th & Washington (SW Corner),40.1202,-88.232265,MTD5571
74,5THWASH:4,Fifth & Washington (NW Corner),40.120345,-88.232147,MTD5571
75,6THARY:4,Sixth & Armory (NW Corner),40.105608,-88.230338,MTD2214
76,6THARY:7,Sixth & Armory (SW Far Side),40.105081,-88.230438,MTD2214
77,6THBRAD:1,Sixth & Bradley (NE Corner),40.127377,-88.23035,MTD5422
78,6THBRAD:3,Sixth & Bradley (SW Corner),40.127252,-88.230602,MTD5422
79,6THGRG:2,Sixth & Gregory (SE Corner),40.104025,-88.230225,MTD1523
80,6THPDY:2,Sixth & Peabody (SE Corner),40.101385,-88.230142,MTD0153
81,6THPDY:3,Sixth & Peabody (SW Corner),40.101457,-88.2304,MTD0153
82,6THPDY:4,Sixth & Peabody (NW Corner),40.101652,-88.230297,MTD0153
83,ADRSNBKWD:2,Anderson & Burkwood (SE Corner),40.09632,-88.19914,MTD7460
84,ADRSNBKWD:4,Anderson & Burkwood (NW Corner),40.09667,-88.199467,MTD7460
85,ADRSNCO:1,Anderson & Colorado (NE Corner),40.09475,-88.198475,MTD5667
86,ADRSNCO:2,Anderson & Colorado (SE Corner),40.094605,-88.198613,MTD5667
87,ADRSNCO:4,Anderson & Colorado (NW Corner),40.094835,-88.198703,MTD5667
88,ADRSNFRLN:3,Anderson & Fairlawn (SW Corner),40.103283,-88.200323,MTD2224
89,ADRSNFRLN:8,Anderson & Fairlawn (NW Far Side),40.10333,-88.200498,MTD2224
90,ADRSNHRDG:2,Anderson & Harding (SE Corner),40.093762,-88.198672,MTD3324
91,ADRSNHRDG:4,Anderson & Harding (NW Corner),40.09372,-88.198798,MTD3324
92,ADRSNMFRD:2,Anderson & Mumford (SE Corner),40.09058,-88.199515,MTD5145
93,ADRSNMFRD:4,Anderson & Mumford (NW Corner),40.090797,-88.199597,MTD5145
94,ADRSNMI:2,Anderson & Michigan (SE Corner),40.101497,-88.20013,MTD2475
95,ADRSNMI:4,Anderson & Michigan (NW Corner),40.101917,-88.2002,MTD2475
96,ADRSNSLVR:2,Anderson & Silver (SE Corner),40.091383,-88.19951,MTD1132
97,ADRSNSLVR:4,Anderson & Silver (NW Corner),40.091487,-88.199627,MTD1132
98,ALDI150:1,Aldi (South Side),40.113285,-88.165451,MTD6445
99,ALDI150:2,Aldi (North Side),40.113415,-88.1651,MTD6445
100,ALPBRAD:1,Alpine & Bradley (NE Corner),40.1277,-88.298342,MTD0795
101,ALPBRAD:4,Alpine & Bradley (NW Corner),40.127792,-88.298508,MTD0795
102,ALPTMBLN:2,Alpine & Timberline (SE Corner),40.128185,-88.298453,MTD3624
103,ALPTMBLN:4,Alpine & Timberline (NW Corner),40.128358,-88.298525,MTD3624
104,AMBMYRA:2,Amber & Myra Ridge (SE Corner),40.087319,-88.18532,MTD4624
105,AMBMYRA:3,Amber & Myra Ridge (SW Corner),40.087372,-88.185483,MTD4624
106,AMBMYRA:4,Amber & Myra Ridge (NW Corner),40.08744,-88.185468,MTD4624
107,AMBPHILO:1,Amber & Philo (NE Corner),40.087414,-88.190431,MTD1511
108,AMBPHILO:2,Amber & Philo (SE Corner),40.087013,-88.190552,MTD1511
109,AMBUC:1,Ambucs Park (South Side),40.115722,-88.192453,MTD4322
110,AMBUC:2,Ambucs Park (North Side),40.115905,-88.192215,MTD4322
111,ANTAMRN:2,Anthony at Ameren (North Side),40.136563,-88.224243,MTD8437
112,ANTCMBL:1,Anthony & Campbell (NE Corner),40.137943,-88.269792,MTD5255
113,ANTCMBL:4,Anthony & Campbell (NW Corner),40.138067,-88.269917,MTD5255
114,ANTCMBL:5,Anthony & Campbell (NE Far Side),40.138247,-88.26968,MTD5255
115,ANTDOBB:2,Anthony & Dobbins (SE Corner),40.141552,-88.276736,MTD4730
116,ANTDOBB:4,Anthony & Dobbins (NW Corner),40.141712,-88.276975,MTD4730
117,ANTGOODWILL:1,Anthony Dr. at Goodwill (NE Corner),40.137117,-88.259206,MTD7542
118,ANTGOODWILL:2,Anthony Dr. at Goodwill (SE),40.137096,-88.25907,MTD7542
119,ANTHMKT:3,Anthony and Market (SW),40.1352,-88.239225,MTD7816
120,ANTHMKT:8,Anthony and Market (NW Far Side),40.1353,-88.2395,MTD7816
121,ANTHNYNAP:4,Anthony at Napleton's (West Side),40.137229,-88.194106,MTD3769
122,ANTHNYWLLW:1,Anthony & Willow (NE Corner),40.134987,-88.19994,MTD9257
123,ANTHYDUSK:2,Anthony & Dusk (SE Corner),40.134301,-88.193149,MTD8695
124,ANTHYDUSK:4,Anthony & Dusk (West Side),40.134436,-88.193291,MTD8695
125,ANTHYRK:2,Anthony at Rural King (North Side),40.136215,-88.26343,MTD0344
126,ANTHYRK:3,Anthony at Rural King (South Side),40.136192,-88.263765,MTD0344
127,ANTHYWSS:1,Anthony at Woodspring Suites (South),40.136865,-88.26662,MTD4792
128,ANTHYWSS:2,Anthony at Woodspring Suites (North),40.136923,-88.266502,MTD4792
129,ANTMATS:1,Anthony & Mattis (NE Corner),40.143323,-88.277135,MTD5742
130,ANTMATS:2,Anthony & Mattis (SE Corner),40.143087,-88.27727,MTD5742
131,ANTNSHR:1,Anthony & North Shore (NE Corner),40.136592,-88.221887,MTD8026
132,ANTNWH:1,Anthony at National Warehouse (NE),40.135691,-88.226865,MTD3769
133,ANTWTRS:4,Anthony & Walters (NW Corner),40.139289,-88.273236,MTD1256
134,ANTWTRS:5,Anthony & Walters (NE Far Side),40.139442,-88.273053,MTD1256
135,APTHICRS:2,Airport & High Cross (SE Corner),40.142123,-88.162845,MTD2364
136,APTHICRS:3,Airport & High Cross (SW Corner),40.142168,-88.163036,MTD2364
137,ARC:1,ARC (South Side),40.101402,-88.236023,MTD5762
138,ARC:2,ARC (North Side),40.101486,-88.236055,MTD5762
139,ARPRTCLFTN:3,Airport & Clifton (SW Corner),40.142083,-88.173338,MTD1789
140,ARPRTCNGHM:3,Airport & Cunningham (SW Corner),40.141982,-88.191041,MTD7442
141,ARPRTCNGHM:6,Airport & Cunnigham (SE Far Side),40.141986,-88.189672,MTD7442
142,ARPRTCPTVA:3,Airport & Captiva (SW Corner),40.142002,-88.186272,MTD0228
143,ARPRTDNLD:3,Airport & Donald (SW Corner),40.142105,-88.170981,MTD9387
144,ARPRTFDCRST:3,Airport & Fieldcrest (SW Corner),40.142068,-88.175946,MTD9405
145,ARPRTLNDSFRM:3,Airport & Landis Farm (SW Corner),40.142017,-88.183968,MTD5598
146,ARPRTSKYLN:2,Airport & Skyline (SE Corner),40.142002,-88.181289,MTD5558
147,ARPRTSKYLN:3,Airport & Skyline (SW Corner),40.142028,-88.181412,MTD5558
148,ARPRTWLLW:2,Airport & Willow (SE Corner),40.141836,-88.200784,MTD4762
149,ARPTRDFF:3,Airport Road at Farm & Fleet (SW Corner),40.141961,-88.19469,MTD8023
150,ARYWRT:5,Armory & Wright (NE Far Side),40.105846,-88.228752,MTD4145
151,ASHTON:1,Ashton Woods (West Side),40.08525,-88.23825,MTD4235
152,ASHTON:2,Ashton Woods (East Side),40.085225,-88.238102,MTD4235
153,ATRIUM:2,Lincoln at Atrium Apts (East Side),40.124685,-88.219415,MTD2562
154,BAYBRDWLK:2,Baytowne & Boardwalk (SE Corner),40.140552,-88.260885,MTD3237
155,BAYBRDWLK:4,Baytowne & Boardwalk (West Side),40.140895,-88.261073,MTD3237
156,BCHRMN:2,Beech & Romine (SE Corner),40.122142,-88.227135,MTD1422
157,BCHRMN:3,Beech & Romine (SW Corner),40.12214,-88.227292,MTD1422
158,BCHRMN:4,Beech & Romine (NW Corner),40.122252,-88.227192,MTD1422
159,BDMRBLMY:1,Broadmoor & Bellamy (NE Corner),40.092772,-88.262198,MTD3641
160,BDMRBLMY:3,Broadmoor & Bellamy (SW Corner),40.092673,-88.26239,MTD3641
161,BDMRCRSNT:3,Broadmoor & Crescent (SW Corner),40.094657,-88.283432,MTD7365
162,BDMRCRSNT:4,Broadmoor & Crescent (NW Corner),40.094758,-88.283318,MTD7365
163,BDMRDVD:3,Broadmoor & David (SW Corner),40.09267,-88.258865,MTD2114
164,BDMRGLN:2,Broadmoor & Galen (SE Corner),40.09261,-88.263425,MTD0352
165,BDMRGLN:3,Broadmoor & Galen (SW Corner),40.092688,-88.263558,MTD0352
166,BDMRGLN:7,Broadmoor & Galen (SW Far Side),40.092447,-88.263502,MTD0352
167,BDMRLNWD:1,Broadmoor & Lynwood (NE Corner),40.092738,-88.259768,MTD2606
168,BDMRLNWD:3,Broadmoor & Lynwood (SW Corner),40.092672,-88.260053,MTD2606
169,BDMRLSDED:1,Broadmoor & Lakeside (NE Corner),40.093748,-88.27214,MTD7216
170,BDMRLSDED:3,Broadmoor & Lakeside (SW Corner),40.093666,-88.272399,MTD7216
171,BDWYCCR:2,Broadway & Country Club (SE Corner),40.127357,-88.207665,MTD6222
172,BDWYCCR:7,Broadway & Country Club (SW Far Side),40.127167,-88.207782,MTD6222
173,BDWYCM:1,Save A Lot (West Side),40.114213,-88.207555,MTD3432
174,BDWYCM:2,Save A Lot (East Side),40.114472,-88.207387,MTD3432
175,BDWYKER:1,Broadway & Kerr (NE Corner),40.121963,-88.207528,MTD2651
176,BDWYKER:2,Broadway & Kerr (SE Corner),40.121805,-88.207598,MTD2651
177,BDWYKER:4,Broadway & Kerr (NW),40.121975,-88.207673,MTD2651
178,BDWYLST:2,Broadway & Stebbins (SE Corner),40.120005,-88.207568,MTD2352
179,BDWYLST:4,Broadway & Stebbins (NW),40.120148,-88.20762,MTD2352
180,BDWYOKLN:2,Broadway & Oakland (SE Corner),40.123655,-88.207647,MTD5414
181,BDWYOKLN:4,Broadway & Oakland (NW Corner),40.123795,-88.207708,MTD5414
182,BDWYPK:2,Broadway & Park (SE Corner),40.11723,-88.207505,MTD3172
183,BDWYPK:3,Broadway & Park (SW Corner),40.117203,-88.207662,MTD3172
184,BDWYPK:4,Broadway & Park (NW Corner),40.11736,-88.207572,MTD3172
185,BDWYPK:8,Broadway & Park (NW Far Side),40.117365,-88.208048,MTD3172
186,BDWYTPSN:2,Broadway & Thompson (SE Corner),40.12561,-88.207673,MTD1324
187,BDWYTPSN:4,Broadway & Thompson (NW Corner),40.125905,-88.207748,MTD1324
188,BDWYUNI:1,Broadway & University (NE Corner),40.116578,-88.207407,MTD2021
189,BDWYUNI:2,Broadway & University (SE Corner),40.115792,-88.207407,MTD2021
190,BDWYUNI:4,Broadway & University (NW Corner),40.116777,-88.207588,MTD2021
191,BDWYUNI:7,Broadway & University (SW Far Side),40.11582,-88.207623,MTD2021
192,BLBOAPSPCT:1,Balboa & Prospect (NE Corner),40.094977,-88.257462,MTD7256
193,BLBOAPSPCT:6,Balboa & Prospect (SE Far Side),40.094912,-88.257218,MTD7256
194,BLDRRDGPPRML:1,Boulder Ridge & Peppermill (North Side),40.131489,-88.311849,MTD7439
195,BLGRSBCAVSTA:2,Bluegrass & Boca Vista (SE Corner),40.128741,-88.308364,MTD1207
196,BLGRSBLDRRDG:2,Bluegrass & Boulder Ridge (SE Corner),40.13134,-88.308779,MTD2993
197,BLGRSSMRSG:3,Bluegrass & Summersage (SW Corner),40.127097,-88.30822,MTD3742
198,BLGRSSMRSG:4,Bluegrass & Summersage (NW Corner),40.127192,-88.30809,MTD3742
199,BLOMAL:3,Bloomington & Alabama (SW Corner),40.128943,-88.250668,MTD5541
200,BLOMHD:1,Bloomington & Prospect (Home Depot Side),40.131538,-88.256275,MTD7764
201,BLOMHGN:1,Bloomington & Hagan (North Side),40.130648,-88.25437,MTD1646
202,BLOMHGN:2,Bloomington & Hagan (SE Corner),40.13056,-88.254567,MTD1646
203,BLOMHGN:3,Bloomington & Hagan (SW Corner),40.13076,-88.25481,MTD1646
204,BLOMHILND:1,Bloomington & Highland (North Side),40.132702,-88.258975,MTD6444
205,BLOMHILND:3,Bloomington & Highland (SW Corner),40.132663,-88.259327,MTD6444
206,BLOMMCNLY:1,Bloomington & McKinley (NE Corner),40.134274,-88.262553,MTD6276
207,BLOMMCNLY:2,Bloomington & McKinley (SE Corner),40.134045,-88.262657,MTD6276
208,BLOMMCNLY:7,Bloomington & McKinley (SW Far Side),40.133724,-88.262822,MTD6276
209,BLOMPNR:1,Bloomington at Pioneer Plaza,40.13135,-88.256223,MTD0021
210,BLOMPSPCT:4,Bloomington & Prospect (NW Corner),40.132519,-88.258208,MTD1512
211,BLOMSNST:1,Bloomington & Sunset (NE Corner),40.12886,-88.250252,MTD1566
212,BLOMWLS:1,Bloomington & Willis (North Side),40.133207,-88.260138,MTD3541
213,BLOMWLS:3,Bloomington & Willis (SW Corner),40.133183,-88.260507,MTD3541
214,BNBLRAMY:1,Bonnie Blair & Amy (NE Corner),40.131118,-88.299675,MTD3305
215,BNBLRAMY:2,Bonnie Blair & Amy (SE Corner),40.130967,-88.299766,MTD3305
216,BNBLRGDMD:1,Bonnie Blair & Gold Medal (NE Corner),40.13235,-88.298253,MTD5227
217,BNBLRGDMD:2,Bonnie Blair & Gold Medal (SE Corner),40.132209,-88.298322,MTD5227
218,BNBLRNNBTH:1,Bonnie Blair & Nancy Beth (NE Corner),40.132902,-88.296358,MTD1666
219,BNBLRNNBTH:3,Bonnie Blair & Nancy Beth (SW Corner),40.132844,-88.296586,MTD1666
220,BNBLRSHRN:1,Bonnie Blair & Sharon (NE Corner),40.131732,-88.298967,MTD1253
221,BNBLRVLR:1,Bonnie Blair & Valerie (NE Corner),40.130513,-88.300352,MTD5355
222,BNFLDAGNS:2,Brownfield & Agnes (SE Corner),40.140638,-88.170595,MTD3270
223,BNFLDAGNS:4,Brownfield & Agnes (NW Corner),40.140998,-88.17035,MTD3270
224,BNFLDAPT:1,Brownfield & Airport (NE Corner),40.142147,-88.169032,MTD5066
225,BNFLDAPT:2,Brownfield & Airport (SE Corner),40.142035,-88.169212,MTD5066
226,BNFLDAPT:3,Brownfield & Airport (SW Corner),40.142105,-88.169321,MTD5066
227,BNFLDAPT:7,Brownfield & Airport (SW Far Side),40.141893,-88.169433,MTD5066
228,BNFLDARL:2,Brownfield & Arlene (SE Corner),40.13973,-88.171602,MTD4334
229,BNFLDARL:4,Brownfield & Arlene (NW Corner),40.13985,-88.171568,MTD4334
230,BNFLDCFTN:2,Brownfield & Clifton (East Side),40.138587,-88.172793,MTD2626
231,BNFLDCFTN:4,Brownfield & Clifton (NW Corner),40.138675,-88.172782,MTD2626
232,BNFLDCLMBA:2,Brownfield & Columbia (East Side),40.130972,-88.182125,MTD3656
233,BNFLDCLMBA:3,Brownfield & Columbia (SW Corner),40.13111,-88.182298,MTD3656
234,BNFLDCLMBA:4,Brownfield & Columbia (NW Corner),40.131055,-88.182102,MTD3656
235,BNFLDJHN:4,Brownfield & Johnson (NW Corner),40.136663,-88.17485,MTD1344
236,BNFLDML:2,Brownfield & Mary Lou (SE Corner),40.13436,-88.177215,MTD1552
237,BNFLDML:4,Brownfield & Mary Lou (West Side),40.134523,-88.177105,MTD1552
238,BNFLDPKNS:1,Brownfield & Perkins (NE Corner),40.129893,-88.183366,MTD1136
239,BNFLDPKNS:2,Brownfield & Perkins (SE Corner),40.129952,-88.183729,MTD1136
240,BNFLDPRVW:2,Brownfield & Prairieview (SE Corner),40.132678,-88.179362,MTD6566
241,BNFLDPRVW:4,Brownfield & Prairieview (NW Corner),40.132823,-88.17922,MTD6566
242,BNFLDSLYN:2,Brownfield & Sharlyn (SE Corner),40.13535,-88.176172,MTD2216
243,BNFLDSLYN:4,Brownfield & Sharlyn (West Side),40.135477,-88.17609,MTD2216
244,BNTBRKBBCT:1,Bentbrook & Bentbrook Ct (NE Corner),40.09729,-88.308517,MTD3539
245,BNTBRKCBLFLD:4,Bentbrook & Cobblefield (NW Corner),40.097668,-88.307709,MTD5384
246,BNTBRKGLFCRK:2,Bentbrook & Golf Creek (East Side),40.093302,-88.311257,MTD1656
247,BNTBRKGLFCRK:4,Bentbrook & Golf Creek (NW Corner),40.093443,-88.311319,MTD1656
248,BNTBRKPNCRST:4,Bentbrook & Pinecrest (NW Corner),40.094688,-88.311343,MTD1503
249,BNTBRKRVRKNL:1,Bentbrook & Riverknoll (NE Corner),40.096252,-88.310783,MTD0522
250,BNTBRKSTLY:1,Bentbrook & Staley (NE Corner),40.090533,-88.314042,MTD1722
251,BNTBRKSTLY:6,Bentbrook & Staley (SE Far Side),40.090502,-88.313817,MTD1722
252,BRAD:1,Bradley (South Side),40.127508,-88.291573,MTD4612
253,BRAD:2,Bradley (North Side),40.127653,-88.291603,MTD4612
254,BRADCFD:1,Bradley & Country Fair Dr. (NE Corner),40.127553,-88.279923,MTD6052
255,BRADCFD:2,Bradley & Country Fair Dr. (SE Corner),40.127293,-88.280085,MTD6052
256,BRADCFD:3,Bradley & Country Fair Dr. (SW Corner),40.127392,-88.280433,MTD6052
257,BRADCFD:8,Bradley & Country Fair Dr. (NW Far Side),40.127563,-88.280618,MTD6052
258,BRADCLTN:1,Bradley & Clayton (NE Corner),40.127647,-88.286683,MTD2353
259,BRADCLTN:2,Bradley & Clayton (SE Corner),40.127354,-88.286762,MTD2353
260,BRADCLTN:4,Bradley & Clayton (NW Corner),40.1277,-88.286995,MTD2353
261,BRADCLTN:5,Bradley & Clayton (NE Far Side),40.127938,-88.286742,MTD2353
262,BRADCLTN:6,Bradley & Clayton (SE Far Side),40.12745,-88.286002,MTD2353
263,BRADCMI:1,Bradley & Champaign (NE Corner),40.127293,-88.239797,MTD3123
264,BRADCMI:3,Bradley & Champaign (SW Corner),40.127157,-88.240102,MTD3123
265,BRADCRVR:1,Bradley & Carver (NE Corner),40.127387,-88.228144,MTD7443
266,BRADCRVR:3,Bradley & Carver (SW Corner),40.127265,-88.228753,MTD7443
267,BRADDNCN:1,Bradley & Duncan (NE Corner),40.127692,-88.295403,MTD2234
268,BRADDNCN:3,Bradley & Duncan (SW Corner),40.127533,-88.29585,MTD2234
269,BRADELM:1,Bradley & Elm (NE Corner),40.127217,-88.250078,MTD3665
270,BRADELM:3,Bradley & Elm (SW Corner),40.127127,-88.250373,MTD3665
271,BRADHGN:1,Bradley & Hagan (NE Corner),40.127208,-88.254702,MTD6232
272,BRADHGN:3,Bradley & Hagan (South Side),40.127122,-88.25495,MTD6232
273,BRADHGN:4,Bradley & Hagan (NW Corner),40.12728,-88.254912,MTD6232
274,BRADHKRY:1,Bradley & Hickory (NE Corner),40.127268,-88.24219,MTD2577
275,BRADHKRY:3,Bradley & Hickory (SW Corner),40.127152,-88.242482,MTD2577
276,BRADJAS:1,Bradley & James (NE Corner),40.12733,-88.265187,MTD2622
277,BRADJAS:3,Bradley & James (SW Corner),40.127218,-88.2654,MTD2622
278,BRADMATS:1,Bradley & Mattis (NE Corner),40.127505,-88.276413,MTD3675
279,BRADMATS:3,Bradley & Mattis (SW Corner),40.127348,-88.27729,MTD3675
280,BRADMATS:4,Bradley & Mattis (NW Corner),40.127742,-88.27706,MTD3675
281,BRADMCNLY:1,Bradley & McKinley (NE Corner),40.127268,-88.262573,MTD7503
282,BRADMCNLY:2,Bradley & McKinley (SE Corner),40.127077,-88.26266,MTD7503
283,BRADMCNLY:3,Bradley & McKinley (SW Corner),40.127192,-88.262997,MTD7503
284,BRADMCNLY:4,Bradley & McKinley (NW Corner),40.12738,-88.262755,MTD7503
285,BRADNEIL:2,Bradley & Neil (SE Corner),40.127003,-88.243482,MTD5904
286,BRADNEIL:3,Bradley & Neil (SW Corner),40.127126,-88.243405,MTD5904
287,BRADPSPCT:1,Bradley & Prospect (NE Corner),40.127243,-88.257712,MTD3451
288,BRADPSPCT:2,Bradley & Prospect (SE Corner),40.126987,-88.257872,MTD3451
289,BRADPSPCT:3,Bradley & Prospect (SW Corner),40.127095,-88.258262,MTD3451
290,BRADPSPCT:4,Bradley & Prospect (NW Corner),40.127395,-88.258095,MTD3451
291,BRADSTE:1,Bradley & State (NE Corner),40.127307,-88.246697,MTD3254
292,BRADSTE:3,Bradley & State (SW Corner),40.127123,-88.247188,MTD3254
293,BRADSTE:4,Bradley & State (NW Corner),40.127298,-88.247297,MTD3254
294,BRADSTE:8,Bradley & State (NW Far Side),40.127223,-88.247983,MTD3254
295,BRADWLS:1,Bradley & Willis (North Side),40.127237,-88.260898,MTD6422
296,BRADWLS:3,Bradley & Willis (SW Corner),40.127157,-88.26053,MTD6422
297,BRADWMBG:1,Bradley & Williamsburg (NE Corner),40.127408,-88.270577,MTD6014
298,BRADWMBG:3,Bradley & Williamsburg (South Side),40.127292,-88.27087,MTD6014
299,BRADWMBG:4,Bradley & Williamsburg (NW Corner),40.127477,-88.270792,MTD6014
300,BRDNTLSN:2,Bardeen & Toalson (SE Corner),40.151989,-88.252256,MTD0215
301,BRDNTLSN:3,Bardeen & Toalson (SW Corner),40.152052,-88.252456,MTD0215
302,BRDWLKINT:2,Boardwalk & Interstate (SE Corner),40.148916,-88.26196,MTD0991
303,BRDWLKINT:7,Boardwalk & Interstate (SW Far Side),40.148654,-88.26211,MTD0991
304,BRDWLKMJR:2,Boardwalk & Meijer Dr. (SE Corner),40.146315,-88.261973,MTD2212
305,BRDWLKMJR:4,Boardwalk & Meijer Dr. (West Side),40.146586,-88.262048,MTD2212
306,BRDWLKTCB:1,Boardwalk & Town Center (NE Corner),40.142669,-88.261703,MTD6132
307,BRDWLKTCB:2,Boardwalk & Town Center (SE Corner),40.14237,-88.261648,MTD6132
308,BRDWLKTCB:4,Boardwalk & Town Center (West Side),40.142693,-88.26188,MTD6132
309,BRDWLKTCB:7,Boardwalk & Town Center (SW Far Side),40.142353,-88.261722,MTD6132
